positive_bert,negative_bert,neutral_bert
0.3920559585094452,0.10012751072645187,0.5078165531158447
0.11358316242694855,0.2679178714752197,0.6184989809989929
0.377701997756958,0.09237472712993622,0.5299233198165894
0.38737162947654724,0.11506446450948715,0.497563898563385
0.03989112377166748,0.055033087730407715,0.9050757884979248
0.07657968252897263,0.09401382505893707,0.8294064998626709
0.2879471182823181,0.0724763423204422,0.6395764946937561
0.8105059266090393,0.004339545965194702,0.18515457212924957
0.377701997756958,0.09237472712993622,0.5299233198165894
0.04114052280783653,0.45187535881996155,0.5069841146469116
0.062270261347293854,0.04246360808610916,0.8952661752700806
0.02832336537539959,0.1332462579011917,0.8384304046630859
0.3738255798816681,0.11429395526647568,0.5118804574012756
0.06611733138561249,0.08820150792598724,0.8456811308860779
0.13187164068222046,0.019330760464072227,0.8487975597381592
0.09552113711833954,0.03900313004851341,0.8654757142066956
0.1551571786403656,0.018770528957247734,0.8260722756385803
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.0477423332631588,0.5132057666778564,0.43905186653137207
0.377701997756958,0.09237472712993622,0.5299233198165894
0.043131280690431595,0.20589090883731842,0.7509778141975403
0.06161914020776749,0.08406567573547363,0.8543151021003723
0.3815808594226837,0.06285656988620758,0.5555626153945923
0.08635971695184708,0.14703983068466187,0.766600489616394
0.06690239161252975,0.023038925603032112,0.9100586771965027
0.5524223446846008,0.01526610367000103,0.4323115348815918
0.0628831684589386,0.02007828652858734,0.9170385003089905
0.18306230008602142,0.019465778023004532,0.7974718809127808
0.05665093660354614,0.31522268056869507,0.628126323223114
0.4171839952468872,0.11042388528585434,0.47239208221435547
0.019155636429786682,0.41933268308639526,0.5615116357803345
0.17857962846755981,0.052808232605457306,0.7686122059822083
0.04406985267996788,0.07427900284528732,0.8816512227058411
0.2496979832649231,0.03753990679979324,0.7127621173858643
0.12350260466337204,0.02608184702694416,0.8504155874252319
0.18455135822296143,0.18048778176307678,0.6349608302116394
0.6664349436759949,0.019266236573457718,0.3142988085746765
0.29528290033340454,0.04767024144530296,0.657046914100647
0.14400772750377655,0.013671998865902424,0.8423203229904175
0.09049630165100098,0.182331845164299,0.7271718978881836
0.04447980970144272,0.5369828939437866,0.41853728890419006
0.07795284688472748,0.16330716013908386,0.7587400674819946
0.06027841940522194,0.029473792761564255,0.910247802734375
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.7481902837753296,0.010306657291948795,0.2415030598640442
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.2757279574871063,0.04067058488726616,0.6836013793945312
0.9429031014442444,0.006058966275304556,0.051038000732660294
0.06954330950975418,0.02763015404343605,0.9028266072273254
0.5343852043151855,0.01112009584903717,0.4544947147369385
0.041745107620954514,0.056077487766742706,0.9021773338317871
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.3373168408870697,0.017718037590384483,0.6449651122093201
0.04251984506845474,0.5294161438941956,0.4280639886856079
0.0853961929678917,0.11581476032733917,0.7987889647483826
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.6267241835594177,0.016650555655360222,0.3566253185272217
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.07230612635612488,0.18507856130599976,0.742615282535553
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.33627408742904663,0.061973657459020615,0.6017522215843201
0.9619921445846558,0.0058680190704762936,0.0321398563683033
0.3929715156555176,0.1535351425409317,0.4534933269023895
0.10820301622152328,0.22012367844581604,0.6716732382774353
0.7343813180923462,0.019637582823634148,0.24598106741905212
0.12757067382335663,0.15766867995262146,0.7147606015205383
0.033681340515613556,0.16450873017311096,0.8018099665641785
0.1797686368227005,0.12365025281906128,0.6965810656547546
0.38539817929267883,0.1305086463689804,0.48409324884414673
0.24833127856254578,0.042736224830150604,0.7089325189590454
0.013113204389810562,0.8271976709365845,0.15968915820121765
0.1967688351869583,0.19904965162277222,0.6041815280914307
0.0224437452852726,0.7670232653617859,0.2105330377817154
0.21402697265148163,0.05369686707854271,0.7322760820388794
0.22697393596172333,0.029718728736042976,0.74330735206604
0.0453951358795166,0.07758728414773941,0.8770175576210022
0.007259152829647064,0.878358006477356,0.11438284069299698
0.05868508294224739,0.08260862529277802,0.8587062954902649
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.1730523705482483,0.10301648825407028,0.723931074142456
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.6226209402084351,0.018254848197102547,0.35912421345710754
0.336924284696579,0.04026620835065842,0.6228094696998596
0.377701997756958,0.09237472712993622,0.5299233198165894
0.08987335115671158,0.11739332973957062,0.7927333116531372
0.5370599627494812,0.010259930044412613,0.4526800811290741
0.9231685996055603,0.004749088082462549,0.07208232581615448
0.18269985914230347,0.10454815626144409,0.7127520442008972
0.23794497549533844,0.0996178537607193,0.6624371409416199
0.3738255798816681,0.11429395526647568,0.5118804574012756
0.5196860432624817,0.031885065138339996,0.4484288692474365
0.4171839952468872,0.11042388528585434,0.47239208221435547
0.24310697615146637,0.021756131201982498,0.7351369261741638
0.9715152978897095,0.002224508672952652,0.0262602586299181
0.31123650074005127,0.10739608108997345,0.5813673734664917
0.020661260932683945,0.2221054583787918,0.7572332620620728
0.06213504821062088,0.0639306828379631,0.8739342093467712
0.12147915363311768,0.018385788425803185,0.8601351380348206
0.188799187541008,0.07649451494216919,0.7347063422203064
0.377701997756958,0.09237472712993622,0.5299233198165894
0.05426020175218582,0.024978360161185265,0.9207614064216614
0.019037926569581032,0.6773912906646729,0.3035707175731659
0.377701997756958,0.09237472712993622,0.5299233198165894
0.03274942561984062,0.05872856825590134,0.9085220098495483
0.30480894446372986,0.14239069819450378,0.5528004169464111
0.03329569846391678,0.20295383036136627,0.7637504935264587
0.06073620170354843,0.20818869769573212,0.7310751080513
0.08937112241983414,0.047340210527181625,0.8632885813713074
0.08097980171442032,0.5442832708358765,0.37473687529563904
0.08543714135885239,0.028293682262301445,0.886269211769104
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.193459615111351,0.04686588793992996,0.7596744894981384
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.5652626156806946,0.03581235557794571,0.3989250659942627
0.377701997756958,0.09237472712993622,0.5299233198165894
0.08099978417158127,0.19450026750564575,0.7245000004768372
0.06565241515636444,0.395950049161911,0.5383975505828857
0.261932909488678,0.06624990701675415,0.6718171834945679
0.11210092157125473,0.017617084085941315,0.870281994342804
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.6866037845611572,0.010791064240038395,0.30260518193244934
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.1172637864947319,0.046904679387807846,0.8358315229415894
0.06203281879425049,0.0564897395670414,0.8814774751663208
0.3818555176258087,0.09841540455818176,0.5197290778160095
0.10225537419319153,0.030001569539308548,0.8677430152893066
0.33549198508262634,0.08913109451532364,0.5753769278526306
0.3911373019218445,0.0109091866761446,0.5979534983634949
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.07308156043291092,0.07392964512109756,0.8529887795448303
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.013643963262438774,0.5767146944999695,0.4096413850784302
0.11155328899621964,0.06692024320363998,0.8215264081954956
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.377701997756958,0.09237472712993622,0.5299233198165894
0.33935168385505676,0.00982761848717928,0.6508206725120544
0.11559918522834778,0.11659275740385056,0.7678080797195435
0.08038075268268585,0.041264619678258896,0.8783546090126038
0.02894406020641327,0.23137973248958588,0.739676296710968
0.17352935671806335,0.013622616417706013,0.8128480315208435
0.377701997756958,0.09237472712993622,0.5299233198165894
0.04031926020979881,0.03553656116127968,0.9241441488265991
0.31550493836402893,0.026151781901717186,0.6583432555198669
0.1341981589794159,0.020345628261566162,0.8454561829566956
0.20353002846240997,0.019950617104768753,0.7765193581581116
0.377701997756958,0.09237472712993622,0.5299233198165894
0.13627344369888306,0.022188114002346992,0.8415384292602539
0.09226920455694199,0.07147663086652756,0.8362541794776917
0.377701997756958,0.09237472712993622,0.5299233198165894
0.04126301780343056,0.3704985976219177,0.5882383584976196
0.20555755496025085,0.024454105645418167,0.7699884176254272
0.12272001057863235,0.030249856412410736,0.8470301628112793
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.432991623878479,0.021623268723487854,0.5453851222991943
0.18922847509384155,0.1372990757226944,0.6734724044799805
0.24731673300266266,0.016279838979244232,0.7364034056663513
0.12575024366378784,0.027083951979875565,0.8471658229827881
0.5065479874610901,0.012349965050816536,0.4811020493507385
0.421395868062973,0.01061783917248249,0.5679863095283508
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.20704306662082672,0.030372794717550278,0.7625840902328491
0.8582115173339844,0.007846820168197155,0.133941650390625
0.46067535877227783,0.03452671691775322,0.5047979354858398
0.377701997756958,0.09237472712993622,0.5299233198165894
0.9004461169242859,0.006524218712002039,0.0930296927690506
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.377701997756958,0.09237472712993622,0.5299233198165894
0.11686643213033676,0.06398748606443405,0.8191460967063904
0.1250068098306656,0.28010180592536926,0.5948914289474487
0.24690884351730347,0.059960268437862396,0.6931309103965759
0.10626108199357986,0.0261837225407362,0.8675552010536194
0.13263089954853058,0.1819932460784912,0.6853758692741394
0.13071134686470032,0.020172709599137306,0.8491159081459045
0.495900958776474,0.03500307723879814,0.46909594535827637
0.06052287667989731,0.04331514239311218,0.8961620330810547
0.8747004270553589,0.007689402438700199,0.11761022359132767
0.30462220311164856,0.09674947708845139,0.5986283421516418
0.06981401145458221,0.4373302459716797,0.4928556978702545
0.8749201893806458,0.007610504515469074,0.11746931076049805
0.8721573948860168,0.00912065152078867,0.11872194707393646
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.02154158614575863,0.3514702618122101,0.6269881725311279
0.2865307927131653,0.13047955930233002,0.5829896330833435
0.05685657635331154,0.032657865434885025,0.9104855060577393
0.009621494449675083,0.7924255132675171,0.19795295596122742
0.0755450576543808,0.11800828576087952,0.8064466714859009
0.15612956881523132,0.19200295209884644,0.6518674492835999
0.2807917594909668,0.1308388113975525,0.5883694291114807
0.125318244099617,0.16844826936721802,0.7062335014343262
0.17117281258106232,0.027102041989564896,0.8017251491546631
0.11936279386281967,0.03707270324230194,0.843564510345459
0.023159734904766083,0.6802160739898682,0.29662418365478516
0.40209147334098816,0.009694336913526058,0.5882142186164856
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.2685569226741791,0.07779201865196228,0.6536510586738586
0.05957780405879021,0.029666930437088013,0.9107552766799927
0.9023435711860657,0.005713078659027815,0.0919434055685997
0.7781917452812195,0.024875793606042862,0.19693244993686676
0.1980179250240326,0.010592438280582428,0.7913897037506104
0.31942105293273926,0.023929283022880554,0.6566497087478638
0.9727262258529663,0.002661185571923852,0.024612560868263245
0.977969765663147,0.00874993484467268,0.013280271552503109
0.02937503717839718,0.037383273243904114,0.9332416653633118
0.1150987297296524,0.04058152437210083,0.8443198204040527
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.9730919003486633,0.003121602116152644,0.023786496371030807
0.2973390817642212,0.16946490108966827,0.5331960320472717
0.28929170966148376,0.12263710051774979,0.5880711674690247
0.24503940343856812,0.06940066814422607,0.6855599880218506
0.28827330470085144,0.03624749183654785,0.6754791736602783
0.06286496669054031,0.03793391212821007,0.8992011547088623
0.061665792018175125,0.0515066459774971,0.8868275284767151
0.2721341550350189,0.09635565429925919,0.6315101385116577
0.16402782499790192,0.05165780708193779,0.7843143939971924
0.006970046553760767,0.9043770432472229,0.08865298330783844
0.15674854815006256,0.08217225223779678,0.7610791921615601
0.004290929064154625,0.9503151774406433,0.04539390280842781
0.013414524495601654,0.8285405039787292,0.15804502367973328
0.012937304563820362,0.5966142416000366,0.3904484510421753
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.10380813479423523,0.1765144020318985,0.7196775078773499
0.29255861043930054,0.12792035937309265,0.5795210599899292
0.047404058277606964,0.2649259865283966,0.6876698732376099
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.12101144343614578,0.16724665462970734,0.7117418646812439
0.13131947815418243,0.3199087381362915,0.5487717390060425
0.07866887748241425,0.1273890882730484,0.7939420342445374
0.04360389709472656,0.11829011887311935,0.8381059169769287
0.6578501462936401,0.035243432968854904,0.30690643191337585
0.32953640818595886,0.047467973083257675,0.6229956746101379
0.29995742440223694,0.0754094123840332,0.6246331930160522
0.019107453525066376,0.840363621711731,0.14052891731262207
0.19666875898838043,0.2186121940612793,0.5847190618515015
0.02781909517943859,0.617723286151886,0.3544576168060303
0.36929643154144287,0.09730541706085205,0.5333980917930603
0.29847899079322815,0.03172699734568596,0.6697940826416016
0.02881048060953617,0.5976791381835938,0.3735103905200958
0.323223352432251,0.13380961120128632,0.5429670214653015
0.10259523242712021,0.4083581566810608,0.489046573638916
0.011890153400599957,0.8557001352310181,0.1324096918106079
0.2973390817642212,0.16946490108966827,0.5331960320472717
0.26442229747772217,0.2229844331741333,0.5125932693481445
0.10743319243192673,0.27078303694725037,0.6217837929725647
0.14676730334758759,0.12996792793273926,0.723264753818512
0.013353709131479263,0.8623517751693726,0.12429454177618027
0.0072088101878762245,0.8994683027267456,0.09332282096147537
0.28793394565582275,0.024371668696403503,0.6876943707466125
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.10779066383838654,0.1255466192960739,0.7666627168655396
0.21996527910232544,0.07116995751857758,0.7088648080825806
0.01569618284702301,0.6956912875175476,0.2886124849319458
0.21117348968982697,0.14665095508098602,0.642175555229187
0.27252936363220215,0.09105537831783295,0.6364151835441589
0.09552623331546783,0.13022588193416595,0.7742478847503662
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.0667695477604866,0.5274493098258972,0.405781090259552
0.2794927954673767,0.18640941381454468,0.5340977907180786
0.06079735979437828,0.10374729335308075,0.8354552984237671
0.007710495498031378,0.8545809984207153,0.13770844042301178
0.38539817929267883,0.1305086463689804,0.48409324884414673
0.025796059519052505,0.7148393392562866,0.2593645751476288
0.25108152627944946,0.04268722981214523,0.7062312960624695
0.690298855304718,0.027024222537875175,0.2826769948005676
0.20597992837429047,0.22426924109458923,0.5697507858276367
0.3929715156555176,0.1535351425409317,0.4534933269023895
0.42709627747535706,0.05065818876028061,0.5222455263137817
0.38688257336616516,0.0512002557516098,0.5619171261787415
0.26707348227500916,0.08795670419931412,0.6449697613716125
0.014526390470564365,0.8062348365783691,0.17923885583877563
0.0718422532081604,0.27114883065223694,0.657008945941925
0.5203049182891846,0.04715821519494057,0.4325368404388428
0.377701997756958,0.09237472712993622,0.5299233198165894
0.12472859025001526,0.07447250932455063,0.8007988929748535
0.05664445087313652,0.15218113362789154,0.7911744117736816
0.16892749071121216,0.14256268739700317,0.6885098218917847
0.14461463689804077,0.053828854113817215,0.8015565276145935
0.04014085233211517,0.40981143712997437,0.5500476956367493
0.02825268916785717,0.3904004395008087,0.581346869468689
0.01375948078930378,0.8127824068069458,0.1734580099582672
0.3929715156555176,0.1535351425409317,0.4534933269023895
0.0515880323946476,0.05345315858721733,0.8949587941169739
0.39677974581718445,0.09396763145923615,0.5092526078224182
0.30449381470680237,0.13845336437225342,0.5570528507232666
0.3028281033039093,0.023050682619214058,0.6741212010383606
0.30449381470680237,0.13845336437225342,0.5570528507232666
0.3028281033039093,0.023050682619214058,0.6741212010383606
0.09117691218852997,0.12255263328552246,0.7862703800201416
0.018168987706303596,0.5975271463394165,0.38430389761924744
0.009954196400940418,0.7316569685935974,0.25838881731033325
0.16110505163669586,0.03287198022007942,0.8060229420661926
0.3570421636104584,0.06880080699920654,0.5741569995880127
0.04874701052904129,0.7593182921409607,0.1919347196817398
0.09979841113090515,0.026549939066171646,0.8736516237258911
0.07886861264705658,0.17166513204574585,0.7494661808013916
0.07090532034635544,0.20233583450317383,0.7267588376998901
0.2924738824367523,0.10194161534309387,0.605584442615509
0.2928678095340729,0.037791065871715546,0.6693411469459534
0.10771999508142471,0.35266029834747314,0.5396196842193604
0.023178406059741974,0.7926874756813049,0.18413418531417847
0.2973390817642212,0.16946490108966827,0.5331960320472717
0.08321470767259598,0.23103928565979004,0.6857460141181946
0.15895836055278778,0.30737951397895813,0.5336620807647705
0.011809716001152992,0.7106162309646606,0.2775740623474121
0.31265953183174133,0.03607967495918274,0.6512607336044312
0.24468716979026794,0.021024493500590324,0.7342883348464966
0.142207071185112,0.026540590450167656,0.8312523365020752
0.013820881024003029,0.8771960139274597,0.1089831218123436
0.10335755348205566,0.5997598171234131,0.29688259959220886
0.7573333978652954,0.03479873389005661,0.20786789059638977
0.10264306515455246,0.20938675105571747,0.6879701614379883
0.05595540255308151,0.47904348373413086,0.46500107645988464
0.012818675488233566,0.8779625296592712,0.10921880602836609
0.2185228168964386,0.1772906333208084,0.6041865348815918
0.007060225587338209,0.8581382632255554,0.13480152189731598
0.04918533191084862,0.4165591895580292,0.5342555046081543
0.013924199156463146,0.7134828567504883,0.2725928723812103
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.16551156342029572,0.018591739237308502,0.81589674949646
0.09911315888166428,0.021212229505181313,0.8796745538711548
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.10416728258132935,0.18019840121269226,0.7156342267990112
0.043331604450941086,0.3103800117969513,0.6462883949279785
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.3932311236858368,0.08973605185747147,0.5170328617095947
0.4946112632751465,0.07078678905963898,0.43460196256637573
0.1995619386434555,0.10606216639280319,0.6943758130073547
0.377701997756958,0.09237472712993622,0.5299233198165894
0.07567813992500305,0.5270523428916931,0.3972695767879486
0.23485086858272552,0.09438230842351913,0.6707668304443359
0.596594512462616,0.09105700254440308,0.31234854459762573
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.46668538451194763,0.12941007316112518,0.40390458703041077
0.11004067212343216,0.2549254596233368,0.635033905506134
0.05508800223469734,0.4450016915798187,0.4999103248119354
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.007888155989348888,0.8321433067321777,0.1599685698747635
0.009143587201833725,0.8649514317512512,0.12590491771697998
0.32287704944610596,0.05914754047989845,0.6179754137992859
0.21588705480098724,0.06491252034902573,0.7192004323005676
0.04912962764501572,0.5563532710075378,0.3945171535015106
0.029513230547308922,0.4920281767845154,0.47845861315727234
0.04599928483366966,0.21489033102989197,0.7391103506088257
0.014584938064217567,0.7256775498390198,0.2597375810146332
0.5909887552261353,0.04353722184896469,0.36547398567199707
0.84559565782547,0.015725338831543922,0.13867902755737305
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.007916782051324844,0.8944113254547119,0.09767187386751175
0.08485842496156693,0.06976812332868576,0.8453734517097473
0.17234422266483307,0.039818838238716125,0.7878369092941284
0.08358695358037949,0.05008736997842789,0.8663256764411926
0.44347211718559265,0.06870876252651215,0.4878191351890564
0.00646898802369833,0.8177762627601624,0.17575477063655853
0.007264659274369478,0.9021679162979126,0.090567447245121
0.09563422203063965,0.5414090752601624,0.362956702709198
0.02738267369568348,0.2512710690498352,0.7213461995124817
0.028913741931319237,0.5335562229156494,0.4375300407409668
0.3929715156555176,0.1535351425409317,0.4534933269023895
0.0076884012669324875,0.8361032605171204,0.15620827674865723
0.24391166865825653,0.026563074439764023,0.7295252680778503
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.28336161375045776,0.1261015683412552,0.5905368328094482
0.9785471558570862,0.003252082969993353,0.01820078305900097
0.2811358869075775,0.12480926513671875,0.5940548181533813
0.3779597282409668,0.019158031791448593,0.6028822660446167
0.24288533627986908,0.10308490693569183,0.6540297865867615
0.02726244367659092,0.6698928475379944,0.30284467339515686
0.2811358869075775,0.12480926513671875,0.5940548181533813
0.5238582491874695,0.04362275451421738,0.43251898884773254
0.085528165102005,0.48384642601013184,0.43062543869018555
0.5456190705299377,0.015434008091688156,0.4389469027519226
0.21710719168186188,0.122548408806324,0.6603443622589111
0.015880148857831955,0.7765324115753174,0.20758745074272156
0.3582334816455841,0.05530721694231033,0.5864593386650085
0.004978840705007315,0.9200093746185303,0.07501176744699478
0.31660744547843933,0.041911300271749496,0.6414812803268433
0.0745171532034874,0.24498698115348816,0.6804958581924438
0.5454932451248169,0.04877680912613869,0.40572991967201233
0.13079214096069336,0.062264833599328995,0.8069430589675903
0.0044927094131708145,0.9398161172866821,0.05569120869040489
0.018518591299653053,0.704074501991272,0.2774069607257843
0.04215579107403755,0.6653938293457031,0.2924503982067108
0.011137156747281551,0.8207366466522217,0.16812624037265778
0.3672800362110138,0.10852088779211044,0.5241991281509399
0.323223352432251,0.13380961120128632,0.5429670214653015
0.014699733816087246,0.7132372260093689,0.2720630466938019
0.22072914242744446,0.08572417497634888,0.6935466527938843
0.3631068766117096,0.10203932970762253,0.5348537564277649
0.2505226135253906,0.23001764714717865,0.5194597244262695
0.9750643372535706,0.005455988924950361,0.019479677081108093
0.2505226135253906,0.23001764714717865,0.5194597244262695
0.8032620549201965,0.007253034971654415,0.1894848495721817
0.377701997756958,0.09237472712993622,0.5299233198165894
0.4396476447582245,0.15630485117435455,0.40404748916625977
0.2138393372297287,0.01902519166469574,0.767135500907898
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.9370393753051758,0.009948473423719406,0.0530121847987175
0.377701997756958,0.09237472712993622,0.5299233198165894
0.05413958802819252,0.07622130215167999,0.8696390390396118
0.09415450692176819,0.0791025385260582,0.8267428874969482
0.7352434992790222,0.007835835218429565,0.25692063570022583
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.7658554911613464,0.04356700927019119,0.19057755172252655
0.5956823229789734,0.02211100608110428,0.38220664858818054
0.06284386664628983,0.037901174277067184,0.8992549180984497
0.09580036997795105,0.4268632233142853,0.4773363471031189
0.377701997756958,0.09237472712993622,0.5299233198165894
0.3030075430870056,0.0865979790687561,0.6103944778442383
0.05622236803174019,0.604503333568573,0.33927425742149353
0.09427490830421448,0.27618667483329773,0.6295384168624878
0.2133912742137909,0.02452567219734192,0.7620830535888672
0.03721664845943451,0.08226512372493744,0.8805183172225952
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.1928958296775818,0.1411437690258026,0.665960431098938
0.8299596309661865,0.01173142809420824,0.1583089530467987
0.377701997756958,0.09237472712993622,0.5299233198165894
0.7941851019859314,0.005068439058959484,0.20074643194675446
0.377701997756958,0.09237472712993622,0.5299233198165894
0.9520877599716187,0.012148898094892502,0.03576335310935974
0.03035697527229786,0.4440462589263916,0.5255967378616333
0.48006775975227356,0.10225541889667511,0.41767674684524536
0.7871455550193787,0.012065806426107883,0.20078860223293304
0.20597992837429047,0.22426924109458923,0.5697507858276367
0.23828314244747162,0.06715504825115204,0.694561779499054
0.22133125364780426,0.046397093683481216,0.7322716116905212
0.10189046710729599,0.15860095620155334,0.7395086288452148
0.0394110269844532,0.22012849152088165,0.7404605150222778
0.07754629850387573,0.02810772880911827,0.8943459987640381
0.22735071182250977,0.0570828802883625,0.7155663967132568
0.06999197602272034,0.05660029873251915,0.8734077215194702
0.10365977138280869,0.03701082617044449,0.859329342842102
0.04352622479200363,0.5278239846229553,0.4286498427391052
0.23002253472805023,0.02317400835454464,0.7468034625053406
0.11617196351289749,0.20858021080493927,0.6752477884292603
0.07088314741849899,0.327152281999588,0.6019645929336548
0.6986364722251892,0.049714986234903336,0.25164851546287537
0.377701997756958,0.09237472712993622,0.5299233198165894
0.09485047310590744,0.05449973791837692,0.8506497740745544
0.011080573312938213,0.5284166932106018,0.4605027437210083
0.09875871241092682,0.06196829676628113,0.8392729759216309
0.015377595089375973,0.781118631362915,0.20350381731987
0.3186552822589874,0.18162009119987488,0.4997246563434601
0.24613380432128906,0.1174340769648552,0.6364321112632751
0.061648715287446976,0.5317482352256775,0.40660303831100464
0.2865307927131653,0.13047955930233002,0.5829896330833435
0.046207062900066376,0.4093576669692993,0.5444352626800537
0.03759472072124481,0.1354227364063263,0.8269826173782349
0.21641862392425537,0.08543667942285538,0.6981446743011475
0.377701997756958,0.09237472712993622,0.5299233198165894
0.13532160222530365,0.07034920901060104,0.7943291664123535
0.08143215626478195,0.16213358938694,0.7564342617988586
0.5169286727905273,0.05068495124578476,0.4323863685131073
0.261932909488678,0.06624990701675415,0.6718171834945679
0.07787740975618362,0.07378613948822021,0.8483364582061768
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.39761263132095337,0.11644135415554047,0.48594599962234497
0.07843881100416183,0.07575224339962006,0.8458090424537659
