Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
start,15.521099,15.760499,0.3192000000000004,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,1,0,hello can you hear me yes perfect alright i guess it's supposed to just start,3.7904997,15.760499,1.0,15,3.7904997
yeah,16.991207,17.389803,0.0,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
so,19.701656,19.940815,2.710449000000001,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
yeah,20.100252,20.179972,0.3985960000000013,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
i'm,20.498848,20.817724,0.3985959999999977,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
currently,20.817724,21.05688,0.3188759999999995,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
a,21.05688,21.37576,0.2391560000000012,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
professor,21.37576,21.87576,0.31888,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
at,22.013512,22.491825,0.637751999999999,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
a,22.491825,22.810701,0.478313,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
top,22.810701,23.129578,0.318876000000003,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
global,23.129578,23.528173,0.3188769999999969,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
university,23.528173,24.028173,0.3985950000000002,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
and,24.963118,25.361713,1.4349450000000026,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
i'm,25.521152,25.760307,0.5580339999999993,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
kind,25.760307,25.919746,0.2391550000000002,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
of,25.919746,26.39806,0.159438999999999,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
here,26.39806,26.89806,0.478314000000001,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
to,26.956095,27.195251,0.5580350000000003,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
kind,27.195251,27.51413,0.2391559999999977,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
of,27.51413,27.992443,0.3188790000000026,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
explain,27.992443,28.31132,0.478313,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
my,28.31132,28.470757,0.3188769999999969,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
need,28.470757,28.789635,0.1594370000000005,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
for,28.789635,28.869354,0.3188780000000015,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
sa,28.949072,29.10851,0.1594370000000005,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
medical,29.10851,29.60851,0.1594379999999979,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
and,30.3195,30.6387,1.2109900000000025,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
kind,30.6387,30.878101,0.3191999999999986,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
of,30.878101,31.378101,0.2394010000000008,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
how,31.5165,31.755901,0.6383989999999997,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
much,31.755901,31.9953,0.2394010000000008,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
money,31.9953,32.2347,0.2393989999999988,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
i,32.3145,32.394302,0.3192000000000021,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
would,32.394302,32.6337,0.0798020000000008,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
need,32.6337,32.8731,0.2393979999999942,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
to,32.8731,32.9529,0.2394000000000034,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
go,32.9529,33.0327,0.0797999999999987,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
on,33.0327,33.5327,0.0797999999999987,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,2,0,yeah so yeah i'm currently a professor at a top global university and i'm kind of here to kind of explain my need for sa medical and kind of how much money i would need to go on,16.991207,33.5327,0.31250000000000006,38,16.375853
okay,36.62457,36.78446,21.103471,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
so,37.58392,37.823757,0.9593500000000006,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
did,37.823757,37.98365,0.2398370000000014,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
you,37.98365,38.14354,0.1598929999999967,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
have,38.14354,38.623215,0.1598900000000043,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
idea,38.623215,38.943,0.4796750000000003,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
of,38.943,39.18284,0.319784999999996,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
how,39.18284,39.342728,0.2398400000000009,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
much,39.342728,39.662514,0.1598880000000022,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
you're,39.662514,40.14219,0.3197860000000005,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
looking,40.14219,40.382027,0.4796759999999977,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
for,40.382027,40.54192,0.2398370000000014,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,3,0,okay so did you have idea of how much you're looking for,36.62457,40.54192,0.35,12,35.078635
yeah,41.5713,41.7309,8.538600000000002,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
i'm,41.8905,42.050102,0.3192000000000021,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
looking,42.050102,42.3693,0.1596019999999995,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
for,42.3693,42.6885,0.3191980000000001,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
somewhere,42.6885,43.1673,0.319199999999995,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
around,43.1673,43.4865,0.4787999999999996,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
like,43.7259,43.885498,0.5586000000000055,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
four,44.0451,44.2845,0.319199999999995,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
hundred,44.2845,44.6037,0.2394000000000034,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
fifty,44.6037,45.1037,0.3192000000000021,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
thousand,45.2421,45.641098,0.6383999999999972,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
dollar,45.641098,45.9603,0.3989979999999988,0,1,1716395209566-5d8e18d0-7392-4765-bcd8-aab767389071-cam-audio-1716395210564,B,0,0,4,0,yeah i'm looking for somewhere around like four hundred fifty thousand dollar,41.5713,45.9603,0.0,12,41.05661
okay,47.026077,47.185688,6.64405,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
okay,48.143333,48.223137,1.1172559999999976,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
we'll,48.542355,48.941372,0.3990220000000022,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
we'll,48.941372,49.100983,0.3990170000000006,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
definitely,49.100983,49.340393,0.1596109999999981,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
talk,49.340393,49.579803,0.2394099999999994,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
about,49.579803,49.659607,0.2394099999999994,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
that,49.659607,49.978825,0.0798040000000028,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
to,49.978825,50.058628,0.3192179999999993,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
see,50.058628,50.13843,0.0798029999999982,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
if,50.13843,50.218235,0.0798020000000008,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
that,50.218235,50.537453,0.0798050000000003,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
aligns,50.537453,50.856667,0.3192179999999993,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
with,50.856667,51.33549,0.3192140000000023,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
our,51.415295,51.654705,0.5586279999999988,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
budget,51.654705,51.814316,0.2394099999999994,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
i'm,51.89412,51.973923,0.239415000000001,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
sorry,51.973923,52.053726,0.0798029999999982,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
i,52.213333,52.293137,0.2394099999999994,1,0,1716395209566-1c712a8d-cf67-4b4a-b284-52efc95d0b2d-cam-audio-1716395210566,A,0,0,5,0,okay okay we'll we'll definitely talk about that to see if that aligns with our budget i'm sorry i think i have something in my team,47.026077,53.250786,0.125,26,46.4931885
