Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,PairID,PersonID,Speaker,Speaker_original,Backchannel,Overlap,Turn,Contested,Speaker_turn
okay,31.183983,31.343645,2.0755930000000014,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,Both,B,0,1,5,1,Both_5
nice,31.822628,32.14195,0.6386450000000004,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,6,0,B_6
okay,33.5789,33.73856,1.7562719999999956,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,6,0,B_6
how,34.02122,34.101105,3.115464,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,Both,A,0,0,6,1,Both_6
are,34.101105,34.18099,0.0798849999999973,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,Both,A,0,0,6,1,Both_6
you,34.18099,34.340755,0.0798850000000044,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,Both,A,0,0,6,1,Both_6
doing,34.340755,34.820057,0.1597650000000001,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,7,0,A_7
i'm,34.776356,35.095676,1.1974560000000023,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,Both,B,0,1,7,1,Both_7
good,35.095676,35.25534,0.3193199999999976,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
i,37.650253,37.889748,2.554577000000002,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
just,37.889748,38.049408,0.239494999999998,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
wanted,38.049408,38.52839,0.1596600000000023,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
to,38.52839,39.02839,0.478982000000002,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
discuss,39.326694,39.566185,0.7983040000000017,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
i,40.20483,40.28466,0.8781359999999978,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
guess,40.28466,40.44432,0.0798300000000011,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
how,40.683815,40.923306,0.3991550000000003,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
we,40.923306,41.082966,0.2394909999999939,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
can,41.082966,41.242626,0.1596600000000023,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
move,41.242626,41.482117,0.1596600000000023,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
forward,41.482117,41.9611,0.239491000000001,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
with,43.89404,44.39404,2.4119229999999945,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
your,44.69349,45.013268,0.7994500000000002,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
time,45.013268,45.173157,0.3197779999999994,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
with,45.173157,45.33305,0.1598890000000068,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
us,45.33305,45.65283,0.1598929999999967,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
at,45.65283,45.812717,0.3197800000000015,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
the,45.812717,45.892662,0.1598869999999976,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
university,45.892662,46.392662,0.0799450000000021,0,1,20240522_1325_S3WBLMRA623F,1716394927888-fdb1613a-a308-40c5-a93d-0c8bdf0a422c-cam-audio-1716394929955,B,B,0,0,8,0,B_8
yeah,48.64428,48.803802,14.303525,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
so,49.122845,49.622845,0.4785649999999961,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
as,51.037094,51.196617,1.9142490000000048,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
you,51.196617,51.356136,0.159523,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
know,51.356136,51.515656,0.1595189999999959,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
i've,51.75494,51.8347,0.3988039999999984,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
been,51.8347,51.99422,0.0797600000000002,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
working,51.99422,52.2335,0.1595200000000005,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
here,52.2335,52.39302,0.2392800000000008,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
for,52.39302,52.552544,0.1595200000000005,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
the,52.552544,52.712067,0.1595239999999975,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
past,52.712067,52.951347,0.159523,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
ten,52.951347,53.110867,0.2392800000000008,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
years,53.110867,53.42991,0.1595200000000005,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
given,53.42991,53.66919,0.3190430000000006,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
in,53.66919,53.828712,0.2392800000000008,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
a,53.828712,53.98823,0.1595220000000026,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
lot,53.98823,54.227512,0.1595179999999985,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
in,54.227512,54.466797,0.2392819999999957,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
terms,54.466797,54.706078,0.2392850000000024,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
of,54.706078,55.08,0.2392809999999983,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
what,55.199593,55.279324,0.4935150000000021,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
i've,55.438778,55.51851,0.2391849999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
been,55.51851,55.677963,0.0797319999999999,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
able,55.677963,55.91715,0.1594529999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
to,55.91715,56.076607,0.2391870000000011,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
do,56.076607,56.23606,0.1594570000000033,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
able,56.39552,56.634705,0.3189129999999949,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
to,56.634705,56.953617,0.2391849999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
accomplish,56.953617,57.192802,0.3189120000000045,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
and,57.192802,57.431984,0.2391849999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
what,57.431984,57.511715,0.2391819999999995,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
i'm,57.591442,57.67117,0.1594580000000007,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
able,57.67117,57.830627,0.0797279999999958,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
to,57.830627,57.99008,0.1594570000000033,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
be,57.99008,58.14954,0.1594529999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
accomplish,58.14954,58.468452,0.1594600000000028,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
under,58.468452,58.62791,0.3189119999999974,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
the,58.62791,58.787365,0.1594580000000007,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
name,58.787365,58.946823,0.1594550000000012,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
of,58.946823,59.106277,0.1594580000000007,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
this,59.106277,59.265736,0.1594539999999966,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
college,59.265736,59.58465,0.1594589999999982,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
and,61.4184,61.737312,2.152664000000001,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
within,61.737312,62.056225,0.3189120000000045,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
those,62.056225,62.29541,0.3189129999999949,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
ten,62.29541,62.454865,0.2391849999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
years,62.454865,62.614323,0.1594550000000012,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
it's,62.77378,62.933235,0.318915000000004,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
there's,63.092693,63.33188,0.3189129999999949,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
come,63.33188,63.491333,0.2391870000000011,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
many,63.491333,63.810246,0.1594529999999991,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
achievements,63.810246,64.12916,0.318913000000002,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
and,64.12916,64.36835,0.3189139999999995,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
awards,64.36835,64.60753,0.2391900000000077,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
that,64.60753,64.76698,0.2391799999999904,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
come,64.76698,64.926445,0.1594500000000067,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
with,64.926445,65.0859,0.1594649999999973,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
it,65.0859,65.24535,0.1594549999999941,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
as,65.644,65.723724,0.5581000000000103,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
well,65.723724,65.88318,0.0797239999999988,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
as,65.88318,66.202095,0.1594559999999916,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
additional,66.202095,66.680466,0.318915000000004,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
notoriety,66.680466,66.999374,0.4783709999999956,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
to,66.999374,67.15884,0.3189080000000075,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
my,67.15884,67.31829,0.1594659999999947,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
lab,67.31829,67.55747,0.1594500000000067,1,0,20240522_1325_S3WBLMRA623F,1716394927888-4a39409d-f8dc-4cd3-9218-9b308e546b16-cam-audio-1716394928867,A,A,0,0,9,0,A_9
