Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
i,9.285533,9.444941,1.673786999999999,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
guess,9.444941,9.763758,0.1594080000000008,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
i,9.843462,9.923166,0.3985210000000005,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
guess,9.923166,10.082574,0.0797039999999995,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
i,10.162278,10.241982,0.2391120000000004,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
can,10.241982,10.401391,0.0797039999999995,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
get,10.401391,10.720207,0.1594090000000001,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
started,10.720207,11.118728,0.318816,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
so,15.038809,15.277857,4.318602,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
i,15.437222,15.516905,0.3984129999999997,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
know,15.516905,15.755952,0.0796829999999992,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
that,15.755952,16.25595,0.2390470000000011,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
your,16.31373,16.81373,0.557777999999999,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
one,17.190237,17.429285,0.8765070000000001,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
of,17.429285,17.58865,0.2390480000000003,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
our,17.58865,18.066746,0.1593650000000011,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
star,18.066746,18.385475,0.4780959999999972,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
faculty,18.385475,18.885475,0.3187290000000011,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
here,19.10262,19.421349,0.7171450000000021,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
at,19.421349,19.660397,0.3187289999999976,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
this,19.660397,20.160397,0.2390480000000003,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
university,21.572777,22.072777,1.9123799999999989,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
and,22.60865,23.10865,1.0358730000000025,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
i,26.114681,26.194365,3.506031,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
know,26.194365,26.43341,0.0796840000000003,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
that,26.43341,26.831825,0.2390449999999973,1,0,1716394852639-ed4106b1-dbdd-42b7-8b8c-54dd3ebae144-cam-audio-1716394854650,A,0,0,5,0,so i guess i guess i can get started so i know that your one of our star faculty here at this university and i know that you are interested in taking us a about and just going further with your innovation is that correct k so obviously because you're one of our top faculty here we don't wanna lose you to another opportunity and so what we were thinking of was allowing me to take the phil schematic which would be ten k a month for up to six months but on top of that for up to twenty four months you'd be able to take a article unfortunately we'd only be able to pay you a total sixty k of ten k for each of the six months but then for an extended period for up to twenty four months you'd then be able to continue to be on sa medical where you could further develop your research and innovation until you're ready to come back to the university and once you do come back we'd be more than willing to invest in your research and innovation and we'd be more than happy to provide the resources for you to work with outside firms and investors also providing access to research because we are a research based university go heavily on academia so we strongly feels that we'd be able to provide the access to research and no other opportunity could really prevent so you wanted to hear your thoughts,7.611746,123.841995,0.2220679012345679,252,6.4195747999999995
