Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,SourceFile,Speaker,Backchannel,Overlap,Turn,Contested,Sent,Turn Start,Turn End,Sentiment,word_count,Time_Boundary
you,27.428333,27.508158,0.3192979999999998,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
know,27.508158,27.667807,0.0798250000000031,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
thank,27.827456,27.987104,0.3192979999999998,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
you,27.987104,28.146755,0.1596479999999971,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
yeah,29.024824,29.184473,1.0377200000000002,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
so,29.344124,29.583597,0.3193000000000019,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
thank,29.583597,29.743246,0.2394730000000002,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
you,29.743246,29.98272,0.1596489999999981,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
so,29.98272,30.062544,0.2394740000000013,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
much,30.062544,30.302017,0.0798239999999985,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
for,30.302017,30.381842,0.2394730000000002,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
like,30.461666,30.701141,0.1596490000000017,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
making,30.701141,30.940615,0.2394749999999987,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
the,30.940615,31.180088,0.2394740000000013,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
time,31.180088,31.339737,0.2394730000000002,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
to,31.339737,31.419561,0.1596489999999981,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
meet,31.419561,31.659035,0.0798240000000021,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
with,31.659035,31.898508,0.2394739999999977,0,1,1716394601678-ee104f96-6e22-4f19-9b30-b9af27e3e319-cam-audio-1716394602677,B,0,0,7,0,i think we just start with the negotiation i guess so you know thank you yeah so thank you so much for like making the time to meet with me i think out of this meeting my main priority is to make sure that you have what you need to seed and we'd love to retain you at the university so what i can offer you from discussions with our team is that we can we could offer like a buyout of your entire portfolio at a hundred and seventy five thousand or whatever percentage scale to that amount that works for you as well as four months of paid sa and up to twelve months of unpaid and any additional offers that might be important to you like having ra and post stocks on your team lab equipment or conference funds so yeah,22.305092,82.000854,0.25833333333333336,144,23.873686
