Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,PairID,PersonID,Speaker,Speaker_original,Backchannel,Overlap,Turn,Contested,Normalized_Start,Normalized_End,Sent,Turn Start,Turn End,Speaker_original_turn,Speaker_turn,Sentiment,word_count,Turn_Boundary
you,10.04,10.36,0.1599999999999983,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,Both,A,0,1,3,1,0.004659510026535026,0.004564642680077738,you,0.004498228804744481,0.004303499254618322,B_3_contested,Both_3,0.0,1,0.0043832111294103806
i,14.2893,14.369101,4.249300000000002,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.009880492739021716,0.00949146794197318,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
guess,14.369101,14.6085005,0.0798009999999997,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.009978541745078985,0.00978566843836505,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
we,14.6085005,14.768101,0.2393994999999993,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.010272684462909677,0.009981803126718158,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
can,14.768101,15.0075,0.1596004999999998,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.01046878063202088,0.010276003008654909,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
just,15.0075,15.3267,0.2393990000000005,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.010762922735517128,0.010668271156450894,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
start,15.3267,15.8267,0.3192000000000004,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.011155113845070643,0.011282726275178939,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
ring,16.3641,16.6035,1.0374,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.012429734951119566,0.012237343747634827,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
yeah,18.2793,18.5187,1.915199999999999,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.014782881608440653,0.014590952634410726,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
okay,20.513699,20.6733,2.234399,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.01752821814664637,0.017238762632033618,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
so,20.9925,21.391499,0.4788010000000007,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.01811650603964553,0.01812136473566434,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
i,21.5511,21.7905,0.558600000000002,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.018802840481364186,0.018611701149319558,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
am,21.7905,22.189499,0.2393999999999998,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.01909698381352932,0.019102035105154302,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
a,22.189499,22.4289,0.3989989999999999,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.019587221471802325,0.01939623744491152,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
leading,22.4289,22.9289,0.2394009999999973,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.01988136603263635,0.020010692563639566,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
scientist,22.9875,23.3067,0.558600000000002,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.020567700474355,0.020474974851350476,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
as,23.3067,23.466301,0.3191999999999986,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.020959891583908517,0.02067111015415871,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
you,23.466301,23.6259,0.1596010000000021,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.021155988367354165,0.020867242999146465,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
know,23.6259,23.7855,0.159599,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.021352082693462032,0.021063377073044454,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
and,24.024899,24.104698,0.3989989999999999,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.02184232035173504,0.02145564276301996,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
i've,24.2643,24.4239,0.2394009999999973,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.02213646491256906,0.02184791336863642,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
been,24.4239,24.822899,0.159600000000001,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.02233256046734582,0.02233824732447116,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
doing,24.822899,25.1421,0.3989989999999999,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.022822798125618823,0.022730516701177383,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
a,25.1421,25.3017,0.3192009999999996,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.023214990463841227,0.022926650775075375,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
lot,25.3017,25.3815,0.159600000000001,1,0,20240522_1325_S3WBLMMSXASK,1716394940868-b7d813dc-5d36-45e5-b11d-1f13af1ce55e-cam-audio-1716394941842,A,A,0,0,4,0,0.023411086018617987,0.023024717812024368,i guess we can just start ring yeah okay so i am a leading scientist as you know and i've been doing a lot of research and have restless been working with like the faculty and also like phd students at the university and due to this i've been talking to my doctor he has told me that i'm having issues with my health so i would like to propose a twenty one month gap and break and i believe that this is necessary to my health and also i've been working restless for many years helping students and the faculty so i believe that this time is really needed in addition to that i want to sell my portfolio and this portfolio has the years of research that would really help the university in terms of rank in terms of image and things of by nature so i believe that it is a very valuable piece of information and a lot of other investors are looking into it but i wanna comes to the university first due to my long lasting connection with university and i've been working here for so many years that i just believe that like my research should be should benefit the university instead of other their investors and i am looking to sell it for about four hundred thousand dollars so that is where i wanted talk about today,0.009880492739021716,0.12106011032240574,A_4,A_4,0.06666666666666665,235,0.06277916956357511
