Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,PairID,PersonID,Speaker,Speaker_original,Backchannel,Overlap,Turn,Contested,Normalized_Start,Normalized_End,Sent,Turn Start,Turn End,Speaker_original_turn,Speaker_turn,Sentiment,word_count,Turn_Boundary
alright,7.4701576,7.629947,2.8762102,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.004336552565014699,0.004336049816599667,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
so,7.869632,7.9495263,0.3994743999999999,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.004625656600070444,0.004567306072148268,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
let's,7.9495263,8.189211,0.0798942999999994,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.004683476987329187,0.004740748426625827,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
see,8.189211,8.508789,0.2396847000000006,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.004856939451785298,0.004972003741459143,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
please,9.387631,9.707211,1.1984200000000005,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.005724249241077194,0.005839214428406218,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
just,9.707211,9.946895,0.3195799999999984,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.00595553281650309,0.006012656276344777,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
be,9.946895,10.106684,0.2396840000000004,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.0061289947743614695,0.0061282839337614345,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
it,10.106684,10.186579,0.1597889999999999,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.0062446358383633745,0.006186098124283335,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
know,10.745842,10.985526,0.6391580000000001,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.006707201541793081,0.00676423785862091,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
about,10.985526,11.145316,0.2396840000000004,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.006880663499651461,0.00687986623966471,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
your,11.145316,11.645316,0.1597899999999992,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.00699630528736441,0.0072416798107386195,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
okay,18.1042,18.502722,6.958883999999999,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.012032526491739123,0.012203884917065939,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
yeah,29.19886,29.35851,11.09466,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.020061854462621806,0.020059427763268543,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
sorry,29.21,29.449999,22.405206,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,1,0,3,0,0.020069916603651424,0.020125631686876505,sorry,0.020069916603651424,0.020125631686876505,A_3,A_3,-0.5,1,0.011731131693906105
i'm,29.597982,29.757631,0.3991219999999984,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.02035070346190566,0.020348242551869726,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
also,29.757631,30.076931,0.1596490000000017,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,3,0,0.020466243206361416,0.02057929669835752,alright so let's see please just be it know about your okay yeah i'm also,0.004336552565014699,0.02057929669835752,B_3,B_3,0.5,15,0.020324606651004475
i'm,29.77,29.93,0.5599999999999987,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,1,3,1,0.020475194788264046,0.020472973438734603,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
i'm,29.77,29.93,0.5599999999999987,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,1,3,1,0.020475194788264046,0.020472973438734603,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
just,29.93,30.17,0.1600000000000001,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,0,3,1,0.020590988555296223,0.020646643952850083,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
just,29.93,30.17,0.1600000000000001,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,0,3,1,0.020590988555296223,0.020646643952850083,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
trying,30.076931,30.396229,0.3192999999999983,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,Both,B,0,1,3,1,0.020697324142695005,0.02081034939759104,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
trying,30.076931,30.396229,0.3192999999999983,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,Both,B,0,1,3,1,0.020697324142695005,0.02081034939759104,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
trying,30.17,30.33,0.240000000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,1,3,1,0.020764679205844495,0.02076242429559373,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
trying,30.17,30.33,0.240000000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,1,3,1,0.020764679205844495,0.02076242429559373,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
to,30.33,30.83,0.1599999999999966,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,0,3,1,0.02088047297287667,0.02112423786666764,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
to,30.33,30.83,0.1599999999999966,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,Both,A,0,0,3,1,0.02088047297287667,0.02112423786666764,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
to,30.396229,30.896229,0.3192980000000034,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,Both,B,0,1,3,1,0.020928403631606512,0.02117216296866495,i'm just trying to,0.020475194788264046,0.02112423786666764,A_3_contested,Both_3,0.0,4,0.01273039521584117
to,30.396229,30.896229,0.3192980000000034,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,Both,B,0,1,3,1,0.020928403631606512,0.02117216296866495,trying to,0.020697324142695005,0.02117216296866495,B_3_contested,Both_3,0.0,2,0.0208236788784645
get,30.97,31.449999,0.6400000000000006,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,4,0,0.021343648041005383,0.021572885971172146,get myself together,0.021343648041005383,0.022093898237145724,A_4,A_4,0.0,3,0.021395611189920366
myself,31.449999,31.849998,0.4799989999999994,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,4,0,0.021691028618390874,0.021862336104404134,get myself together,0.021343648041005383,0.022093898237145724,A_4,A_4,0.0,3,0.021395611189920366
together,31.849998,32.17,0.3999990000000011,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,4,0,0.021980512312260277,0.022093898237145724,get myself together,0.021343648041005383,0.022093898237145724,A_4,A_4,0.0,3,0.021395611189920366
read,32.47167,32.71114,2.075441000000001,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,5,0,0.02243042320437546,0.022485481828847593,read all the information,0.02243042320437546,0.023467456162403602,B_5,B_5,0.0,4,0.022405552101704494
all,32.71114,32.950615,0.2394699999999971,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,5,0,0.02260373028807043,0.02265877243871344,read all the information,0.02243042320437546,0.023467456162403602,B_5,B_5,0.0,4,0.022405552101704494
the,32.950615,33.450615,0.2394749999999987,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,5,0,0.022777040990320623,0.02302058600978735,read all the information,0.02243042320437546,0.023467456162403602,B_5,B_5,0.0,4,0.022405552101704494
information,33.828686,34.068157,0.8780709999999985,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,5,0,0.02341251067039382,0.023467456162403602,read all the information,0.02243042320437546,0.023467456162403602,B_5,B_5,0.0,4,0.022405552101704494
yeah,37.85,38.09,6.000002000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.026322780023389062,0.026377770918660823,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
this,38.25,38.41,0.3999999999999986,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.026612264440969504,0.02660933160414812,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
is,38.41,38.57,0.1599999999999966,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.02672805820800168,0.026725111946891776,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
a,38.57,38.809998,0.1600000000000037,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.026843851975033865,0.026898781013752968,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
lot,38.809998,38.97,0.2399979999999999,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.02701754117816004,0.0270145628037509,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
and,39.21,39.53,0.4000020000000006,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.02730702704316258,0.027419794003353683,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
i'm,39.77,39.93,0.5600000000000023,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.027712305227775205,0.02770924486021281,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
mentally,39.93,40.43,0.1599999999999966,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.027828098994807378,0.02807105843128672,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
clocked,40.489998,40.809998,0.5599980000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.028233375731997915,0.02834603529804861,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
out,40.809998,40.97,0.3200000000000003,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.028464963266062272,0.028461817088046543,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
from,40.97,41.29,0.1600019999999986,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.028580758480516538,0.028693377773533847,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
school,41.29,41.37,0.3200000000000003,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.028812346014580895,0.02875126794490567,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
so,41.53,41.69,0.240000000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.028986036665129167,0.028982828630392973,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
i'm,41.85,42.17,0.3200000000000003,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.029217624199193524,0.02933016965862393,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
actually,42.17,42.67,0.3200000000000003,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,6,0,0.02944921173325788,0.029691983229697842,yeah this is a lot and i'm mentally clocked out from school so i'm actually,0.026322780023389062,0.029691983229697842,A_6,A_6,-0.05,15,0.02606120321703665
no,42.704716,42.784653,8.87603,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,7,0,0.029836191607835242,0.029774949252426512,no i understand,0.029836191607835242,0.030237706638948616,B_7,B_7,0.0,3,0.02828024333116884
i,42.944527,43.264275,0.2398110000000031,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,7,0,0.030009745476996204,0.030122016749597736,no i understand,0.029836191607835242,0.030237706638948616,B_7,B_7,0.0,3,0.02828024333116884
understand,43.264275,43.42415,0.319747999999997,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,7,0,0.03024115063587748,0.030237706638948616,no i understand,0.029836191607835242,0.030237706638948616,B_7,B_7,0.0,3,0.02828024333116884
confused,43.622612,44.122612,1.452611999999995,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.03050048308023379,0.030743132699907468,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
as,44.180645,44.419804,0.5580330000000018,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.030904337725222965,0.030958188897536664,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
to,44.419804,44.499523,0.2391590000000008,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.031077419734783274,0.031015875729681546,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
what,44.499523,44.738678,0.0797190000000043,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.031135113255496016,0.03118893477886191,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
i'm,44.818398,45.057556,0.3188749999999984,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.03136588661463593,0.031419683554695724,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
supposed,45.057556,45.216995,0.2391579999999962,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.03153896790048519,0.03153505794261263,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
to,45.216995,45.37643,0.159438999999999,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.031654355665621706,0.03165042943602097,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
do,45.37643,45.61559,0.159435000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,8,0,0.031769740535914054,0.03182349210333704,confused as to what i'm supposed to do,0.03050048308023379,0.03182349210333704,A_8,A_8,-0.4,8,0.03082984185558614
just,52.936615,53.09649,9.672340000000004,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.037241129914727625,0.037236874391030676,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
give,53.09649,53.176426,0.1598749999999995,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.03735683321787931,0.0372947182502654,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
me,53.176426,53.336296,0.0799359999999964,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.03741468378388858,0.037410404521480575,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
one,53.336296,53.576107,0.1598699999999979,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.03753038346848504,0.03758393827006619,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
tell,53.576107,53.73598,0.2398110000000031,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.03770393733764601,0.03769962671216278,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
you,53.73598,53.895855,0.1598729999999975,0,1,20240522_1325_S3WBLMCJ9QDR,1716395294891-28e80318-c304-4b03-9381-86bd8903e244-cam-audio-1716395299552,B,B,0,0,9,0,0.0378196391933756,0.03781531660151367,just give me one tell you,0.037241129914727625,0.03781531660151367,B_9,B_9,0.0,6,0.03415789984087373
yeah,57.75,57.83,12.37357,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,10,0,0.04072462979801626,0.0406621707046588,yeah of course,0.04072462979801626,0.04106740407514301,A_10,A_10,0.0,3,0.03915426699493532
of,57.99,58.15,0.240000000000002,1,0,20240522_1325_S3WBLMCJ9QDR,1716395294891-01b432f6-d66b-4655-8200-25bef827e588-cam-audio-1716395295876,A,A,0,0,10,0,0.04089832044856453,0.040893731390146106,yeah of course,0.04072462979801626,0.04106740407514301,A_10,A_10,0.0,3,0.03915426699493532
