Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,PairID,PersonID,Speaker,Speaker_original,Backchannel,Overlap,Turn,Contested,Normalized_Start,Normalized_End,Sent,Turn Start,Turn End,Speaker_original_turn,Speaker_turn,Sentiment,word_count,Turn_Boundary
requesting,11.929174,12.328144,0.398968,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.0062375369716577206,0.006326751085299635,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
a,12.328144,12.487731,0.3989700000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.006460306691625805,0.006415859906650945,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
sa,12.487731,12.987731,0.1595870000000001,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.006549414021250957,0.006695045621500244,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
and,13.285669,13.604845,0.7979380000000003,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.006994952344462961,0.0070396244479672635,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
a,13.604845,13.764432,0.3191759999999988,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.007173168120437428,0.0071287332693185735,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
bio,13.764432,14.163402,0.1595870000000001,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.0072622754500625795,0.007351506718625423,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
of,14.163402,14.402782,0.3989700000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.007485045170030663,0.007485169671466673,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
your,14.402782,14.721958,0.2393800000000006,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.007618705885287349,0.007663388430912154,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
patent,14.721958,15.200721,0.3191760000000005,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.007796921661261817,0.007930716011708944,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
interest,15.200721,15.495,0.4787629999999989,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.008064244766861437,0.008095032997669217,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
is,15.614548,15.694247,0.4138269999999995,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.008295310072285986,0.008206286829922374,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
that,15.694247,15.933343,0.0796990000000015,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.008339810971881786,0.00833979120527759,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
correct,15.933343,16.092741,0.2390959999999999,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.008473313112307104,0.008428794494428687,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
yes,16.868813,17.108437,12.5289983,1,0,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,A,1,0,5,0,0.008995644089419528,0.008995930122087832,yes,0.008995644089419528,0.008995930122087832,A_5,A_5,0.0,1,0.005497928315905315
so,19.44009,19.94009,3.5067470000000007,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.010431347669263567,0.010577044256108156,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
how,20.476173,20.635572,1.036082999999998,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.011009857130560637,0.010965381534777795,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
much,20.635572,20.79497,0.1593990000000005,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.01109885948811432,0.01105438482392889,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
were,20.79497,20.954367,0.1593979999999994,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.011187861287305919,0.01114338755470856,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
you,20.954367,21.113766,0.159397000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.011276862528135439,0.011232391402231085,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
thinking,21.113766,21.512259,0.1593989999999969,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.011365864885689119,0.011454898508365969,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
for,21.512259,22.012259,0.398493000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.011588368266943956,0.011734084223215268,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
in,22.468643,22.867138,0.956384,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012122376828645228,0.012211424232664575,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
in,22.867138,23.026535,0.3984950000000005,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012344881326624228,0.012300426963444243,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
terms,23.026535,23.185934,0.1593969999999984,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012433882567453746,0.01238943081096677,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
of,23.185934,23.345331,0.1593990000000005,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012522884925007428,0.012478433541746436,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
the,23.345331,23.504728,0.159397000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012611886165836946,0.012567436272526104,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
buyout,23.504728,23.982922,0.1593969999999984,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012700887406666464,0.012834446139979394,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
for,23.982922,24.22202,0.4781939999999984,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.012967892804241264,0.01296795163207747,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
your,24.22202,24.461113,0.239098000000002,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.013101396061390746,0.013101454332318397,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
patent,24.461113,24.77991,0.2390930000000004,0,1,20240521_1823_WBLMay0KGC4N,1716394507208-76380b8e-8d97-41f0-94d7-727c686747ba-cam-audio-1716394508196,B,B,0,0,5,0,0.013234896526729817,0.013279461468992022,okay great so thank you so much for taking the time to meet with me today i heard that you're interested in requesting a sa and a bio of your patent interest is that correct so how much were you thinking for in in terms of the buyout for your patent,0.0025841224979744563,0.013279461468992022,B_5,B_5,0.39,51,0.011137552779205775
so,25.909441,26.228546,9.040628000000002,1,0,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,A,0,0,6,0,0.014043587964637269,0.014088338423424879,so i think i will very happy i could receive about half a million the on my pay yeah,0.014043587964637269,0.01889919295667927,A_6,A_6,0.4166666666666667,19,0.010741657727326864
i,26.308323,26.467876,0.3988820000000004,1,0,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,A,0,0,6,0,0.014266308548742113,0.014221973457694643,so i think i will very happy i could receive about half a million the on my pay yeah,0.014043587964637269,0.01889919295667927,A_6,A_6,0.4166666666666667,19,0.010741657727326864
think,26.467876,26.967876,0.1595529999999989,1,0,20240521_1823_WBLMay0KGC4N,1716394507208-35c603e4-2275-4f7b-a2bb-c2333fa0f95d-cam-audio-1716394508197,A,A,0,0,6,0,0.014355396894056465,0.014501159172543942,so i think i will very happy i could receive about half a million the on my pay yeah,0.014043587964637269,0.01889919295667927,A_6,A_6,0.4166666666666667,19,0.010741657727326864
