Word,Start Time,End Time,start_time_diff,Speaker_A,Speaker_B,PairID,PersonID,Speaker,Speaker_original,Backchannel,Overlap,Turn,Contested,Speaker_turn
wait,53.2227,53.302498,0.1596000000000046,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
the,53.302498,53.462097,0.0797979999999967,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
whole,53.462097,53.621696,0.159599,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
thirty,53.621696,53.9409,0.159599,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
minutes,53.9409,54.4409,0.3192039999999991,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
to,55.137897,55.637897,1.1969970000000032,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
no,55.1475,55.6475,30.187585,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,1,0,2,0,A_2
continue,55.6965,56.015697,0.558602999999998,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,2,0,B_2
actually,55.7859,56.1051,0.6383999999999972,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,Both,A,0,1,2,1,Both_2
i'm,64.8831,65.0427,9.0972,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
in,65.0427,65.1225,0.1595999999999975,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
a,65.1225,65.2821,0.0798000000000058,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
meet,65.2821,65.441696,0.1595999999999975,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
a,65.441696,65.6013,0.1595959999999934,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
year,65.6013,65.760895,0.1596040000000016,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
so,73.215004,73.535,7.6137039999999985,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
it,73.535,73.695,0.3199960000000033,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
this,73.695,73.775,0.1599999999999966,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
i,74.095,74.175,0.4000000000000057,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
guess,74.175,74.335,0.0799999999999983,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
do,74.655,74.735,0.480000000000004,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
you,74.735,74.815,0.0799999999999983,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
wanna,74.815,75.055,0.0799999999999983,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
just,75.055,75.215004,0.2400000000000091,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
start,75.215004,75.375,0.1600039999999865,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
and,75.375,75.535,0.1599960000000067,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
we'll,75.535,75.615005,0.1599999999999966,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
see,75.615005,75.775,0.0800049999999998,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
if,75.775,75.855,0.1599950000000092,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
it,75.855,76.015,0.0799999999999983,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
takes,76.015,76.255005,0.1599999999999966,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
thirty,76.255005,76.495,0.2400049999999964,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
minutes,76.495,76.735,0.2399950000000075,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
alright,78.67,78.91,2.174999999999997,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,3,0,A_3
yeah,79.92165,80.08123,24.22515,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,4,0,B_4
sure,80.3206,80.48019,0.3989499999999992,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,4,0,B_4
hey,80.67,80.75,2.0,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
sure,80.71956,80.95893,0.3989600000000024,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,Both,B,0,1,5,1,Both_5
ryan,80.91,81.23,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,Both,A,0,1,5,1,Both_5
i,81.71,81.87,0.7999999999999972,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
wanted,81.87,82.11,0.1600000000000108,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
to,82.11,82.270004,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
talk,82.270004,82.35,0.1600040000000007,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
to,82.35,82.51,0.0799959999999941,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
you,82.51,82.67,0.1600000000000108,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
about,82.67,82.83,0.1599999999999966,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
just,83.55,83.79,0.8799999999999955,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
taking,83.79,84.11,0.2400000000000091,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
a,84.11,84.43,0.3199999999999932,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
synthetic,84.43,84.67,0.3200000000000074,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
and,84.83,84.91,0.3999999999999915,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
i,85.07,85.15,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
wanted,85.15,85.39,0.0800000000000125,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
to,85.39,85.55,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
see,85.55,85.87,0.1599999999999966,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
what,85.87,86.11,0.3200000000000074,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
you,86.11,86.270004,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
thought,86.270004,86.51,0.1600040000000007,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
about,86.51,86.75,0.2399960000000049,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
that,86.75,86.91,0.2399999999999948,1,0,20240522_1325_S3WBLMQAQ837,1716395146310-fa64e36b-7ec5-4b34-95d4-74951a4053de-cam-audio-1716395150123,A,A,0,0,5,0,A_5
sure,91.89389,91.97352,11.174329999999998,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
i,92.2124,92.29204,0.3185100000000034,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
so,92.29204,92.451294,0.0796399999999977,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
i,92.61056,92.690186,0.3185200000000066,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
think,92.690186,92.84944,0.0796259999999904,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
that,92.84944,93.008705,0.1592540000000042,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
sounds,93.008705,93.16796,0.1592650000000048,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
like,93.16796,93.327225,0.1592549999999875,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
a,93.327225,93.48648,0.1592650000000048,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
great,93.48648,93.88463,0.1592550000000017,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
idea,93.88463,94.043884,0.3981500000000011,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
we,95.238335,95.39759,1.353705000000005,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
so,95.63648,95.87537,0.3981449999999995,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
we,95.87537,96.03463,0.2388899999999978,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
were,96.99018,97.149445,1.1148099999999914,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
you,97.149445,97.467964,0.1592650000000048,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
worrying,97.467964,97.86611,0.3185189999999949,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
about,97.86611,97.94574,0.3981460000000112,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
would,98.34389,98.58278,0.4777799999999956,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
you,98.58278,98.82166,0.2388899999999978,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
which,99.713326,100.11203,1.1305459999999954,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
how,100.11203,100.19177,0.3987040000000093,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
much,100.19177,100.431,0.079740000000001,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
were,100.431,100.51074,0.239229999999992,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
you,100.51074,100.67023,0.079740000000001,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
thinking,100.67023,101.06893,0.1594900000000052,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
about,101.06893,101.30816,0.3986999999999909,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
for,101.30816,101.46764,0.2392300000000062,0,1,20240522_1325_S3WBLMQAQ837,1716395146310-0abd3e3c-46d0-4c64-9be7-99c00a2d7416-cam-audio-1716395147274,B,B,0,0,6,0,B_6
