timestamp_ms,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,No_hands,None,Open_Palm
-130.0,2.0883662728010677e-06,0.14557114243507385,0.002276146085932851,0.0846451073884964,0.019064825028181076,0.24182604253292084,5.927108213654719e-05,3.4161612916250306e-07,3.157233834372164e-07,0.24374230206012726,0.3315105140209198,0.3005938231945038,0.3806568682193756,0.0052367621101439,0.23875200748443604,0.2840222120285034,0.02194163203239441,0.028980473056435585,0.015059885568916798,0.3453381061553955,0.15358059108257294,0.0028068155515938997,0.0010428677778691053,0.00014058614033274353,0.00474963104352355,0.041216447949409485,0.00017533800564706326,0.0012775815557688475,0.00845481175929308,0.0006165606901049614,0.0008295765146613121,0.0012442524312064052,0.004977485164999962,0.0018490453949198127,0.008416399359703064,0.021359553560614586,0.02094687707722187,0.004959797486662865,0.07902166992425919,0.00044297368731349707,0.028857892379164696,0.02491038106381893,0.010474675334990025,0.06066989526152611,3.78508229914587e-05,1.8387328964308836e-05,0.00018980987078975886,0.0010086529655382037,0.0009955117711797357,0.000790828897152096,4.655110842577415e-06,2.0505731299635954e-06,1,0,0
-96.0,1.9073622752330266e-06,0.14186082780361176,0.002226158045232296,0.08096940815448761,0.02388668619096279,0.2508504390716553,5.3743096941616386e-05,3.253990428220277e-07,3.1202873174152046e-07,0.21912986040115356,0.2786914110183716,0.3022449016571045,0.3702877461910248,0.00423513725399971,0.26322606205940247,0.31293952465057373,0.020079350098967552,0.02679901383817196,0.014976643025875092,0.3273904025554657,0.14534549415111542,0.003258180571720004,0.001372161554172635,0.0001409024407621473,0.003934721928089857,0.0401737242937088,0.00023905193665996194,0.0011856446508318186,0.008665238507091999,0.0007146287825889885,0.00047841607010923326,0.0007500155479647219,0.005946444813162088,0.0016156681813299656,0.008888321928679943,0.021343005821108818,0.018142957240343094,0.004695144481956959,0.1111922487616539,0.0006119211902841926,0.029171092435717583,0.02815256267786026,0.00862483587116003,0.050458408892154694,2.5852094040601514e-05,1.3476983440341428e-05,0.0001158930390374735,0.000841203611344099,0.0007121076341718435,0.0005737218889407814,4.788299520441797e-06,1.9174790395481978e-06,1,0,0
-63.0,2.5320873646705877e-06,0.1848951131105423,0.0027770190499722958,0.0645488053560257,0.013655833899974823,0.22633793950080872,5.2690702432300895e-05,3.512297723773372e-07,3.16750004003552e-07,0.2366739809513092,0.3022101819515228,0.32733771204948425,0.3712981343269348,0.007017587777227163,0.2116713970899582,0.24593162536621094,0.023368043825030327,0.02551688812673092,0.015208203345537186,0.35137760639190674,0.14217065274715424,0.002833742182701826,0.0011496065417304635,0.00012245487596374005,0.0034248840529471636,0.029789874330163002,0.00014262431068345904,0.001215928583405912,0.007724544499069452,0.0005510526825673878,0.0015075986739248037,0.0023821243084967136,0.003007842693477869,0.001315151690505445,0.005306204780936241,0.014507315121591091,0.029527811333537102,0.006708110217005014,0.046382274478673935,0.0005144187598489225,0.03370794653892517,0.021266907453536987,0.015916114673018456,0.059121452271938324,5.18554043082986e-05,2.6752033591037616e-05,0.000237528802244924,0.0016364090843126178,0.0008240120369009674,0.0006523177144117653,4.157479907007655e-06,2.1260857465676963e-06,1,0,0
-29.0,2.0531169866444543e-06,0.10763252526521683,0.003210729220882058,0.08787380903959274,0.0344749353826046,0.23313286900520325,4.171703039901331e-05,3.0518717153427133e-07,3.845001685931493e-07,0.20397578179836273,0.29852333664894104,0.29482656717300415,0.3926582932472229,0.004339674953371286,0.18433375656604767,0.34039995074272156,0.029689490795135498,0.02562934346497059,0.012441671453416348,0.3205728828907013,0.172133669257164,0.0032101902179419994,0.0011952582281082869,0.00012309735757298768,0.00284676905721426,0.020572734996676445,0.0001292960369028151,0.0009176198509521782,0.013136154040694237,0.0005057096132077277,0.0005740156047977507,0.001034821616485715,0.003335554851219058,0.001707607414573431,0.003493914380669594,0.009969563223421574,0.03219477832317352,0.005028614308685064,0.06599491089582443,0.0006108094239607453,0.022987574338912964,0.017743593081831932,0.011996754445135593,0.045256417244672775,5.62649111088831e-05,2.5938501494238153e-05,0.0001609420432941988,0.0014575689565390348,0.0007575610652565956,0.0005138330743648112,5.085943939775461e-06,2.271749735882622e-06,1,0,0
4.0,1.991969384107506e-06,0.10910150408744812,0.0034935493022203445,0.0899759978055954,0.035215623676776886,0.22186079621315002,3.9743026718497276e-05,3.123350893474708e-07,3.8604443375334085e-07,0.22320376336574554,0.3196265697479248,0.2984052300453186,0.3813055455684662,0.007271196227520704,0.1849897801876068,0.24557849764823914,0.027727333828806877,0.028226371854543686,0.014483127743005753,0.3326717019081116,0.15656886994838715,0.0032294869888573885,0.001161121646873653,0.00011325079685775563,0.003799470141530037,0.039655763655900955,0.00025885208742693067,0.0012394445948302746,0.011068209074437618,0.000542281661182642,0.00029732994153164327,0.000577116443309933,0.008013813756406307,0.002343660918995738,0.007095154840499163,0.01733345352113247,0.014657656662166119,0.0037928626406937838,0.20086462795734406,0.0005935432272963226,0.03409537300467491,0.029840810224413872,0.009725862182676792,0.04937708005309105,1.3697544090973679e-05,7.592069778183941e-06,5.613906978396699e-05,0.0010348167270421982,0.0006022221059538424,0.0004348955408204347,5.386861630540807e-06,1.882286255749932e-06,1,0,0
37.0,1.9693688955157995e-06,0.12002025544643402,0.0028268431778997183,0.09821423888206482,0.024928618222475052,0.21878068149089813,5.229264934314415e-05,3.038422562440246e-07,3.663457732727693e-07,0.22888068854808807,0.30848586559295654,0.30405259132385254,0.35856011509895325,0.007771848700940609,0.19291210174560547,0.2365451604127884,0.026192067191004753,0.028083618730306625,0.0170305036008358,0.33639925718307495,0.16793431341648102,0.003014351474121213,0.0011652257526293397,0.00016435510769952089,0.004615351557731628,0.03737043961882591,0.00014675839338451624,0.0013468804536387324,0.010590941645205021,0.0004557481734082103,0.0006452878005802631,0.001093338243663311,0.006865640636533499,0.0020696052815765142,0.008747199550271034,0.024149874225258827,0.021527176722884178,0.004066684748977423,0.09088493138551712,0.0003865842300001532,0.020495083183050156,0.017579354345798492,0.006410880479961634,0.04338293895125389,4.892138167633675e-05,2.454727109579835e-05,0.00017696231952868402,0.0014571401989087462,0.0008188390056602657,0.00058037816779688,4.921251274936367e-06,2.09909671866626e-06,1,0,0
71.00000000000001,2.1619239305437077e-06,0.16151289641857147,0.0021806154400110245,0.058256056159734726,0.020848466083407402,0.266027569770813,4.8359110223827884e-05,3.467351632480131e-07,3.8549774217244703e-07,0.2645600438117981,0.30364182591438293,0.354442298412323,0.397754430770874,0.007089565042406321,0.1774500012397766,0.26247233152389526,0.03044937551021576,0.022272422909736633,0.013265646994113922,0.3510804772377014,0.16277173161506653,0.0026234090328216553,0.0012579988688230515,0.00013085038517601788,0.004723836667835712,0.04266524314880371,0.0002123258454957977,0.001351674203760922,0.01292471308261156,0.000427838385803625,0.0004116316558793187,0.0008193893008865416,0.0071790204383432865,0.0031868540681898594,0.008054169826209545,0.02206585556268692,0.01641092076897621,0.0036316621117293835,0.16343922913074493,0.00032929301960393786,0.03316739946603775,0.02832631953060627,0.009307180531322956,0.05158359929919243,1.9411627363297157e-05,9.982123629015405e-06,7.522460509790108e-05,0.0013242893619462848,0.000794425664935261,0.000525624374859035,4.873547368333675e-06,2.0732929897349095e-06,1,0,0
103.00000000000001,4.239749159751227e-06,0.11005985736846924,0.0026970780454576015,0.09990932047367096,0.028783036395907402,0.2278439700603485,5.7476761867292225e-05,1.4037563005331322e-06,4.608438359809952e-07,0.20050236582756042,0.23920099437236786,0.29195666313171387,0.3483051359653473,0.009842152707278728,0.16605925559997559,0.20046669244766235,0.03090936504304409,0.02867474965751171,0.018842842429876328,0.35448402166366577,0.1995769441127777,0.0037031604442745447,0.0017764802323654294,0.00011555603123269975,0.011094235815107822,0.13455933332443237,0.00021762387768831104,0.002636064775288105,0.0015116609865799546,0.00020829598361160606,0.010825217701494694,0.017770592123270035,0.011826788075268269,0.0024232410360127687,0.012110657058656216,0.022830892354249954,0.006270080804824829,0.0032881891820579767,0.16535738110542297,0.00018918002024292946,0.03938264772295952,0.02226179465651512,0.01834985241293907,0.12792202830314636,1.1162857845192775e-05,6.450008640968008e-06,0.00033313329913653433,0.0034614885225892067,0.0021099033765494823,0.0017493481282144785,5.3849562391405925e-06,5.465340109367389e-06,1,0,0
137.0,4.038281986140646e-06,0.09962856769561768,0.0023151987697929144,0.11029592901468277,0.029190436005592346,0.2374054193496704,5.2332157792989165e-05,1.3423421023617266e-06,4.66219660211209e-07,0.18789805471897125,0.21929596364498138,0.2861352562904358,0.3392429053783417,0.010908366180956364,0.16218720376491547,0.19136205315589905,0.031236235052347183,0.029100285843014717,0.01989993266761303,0.341994971036911,0.19618023931980133,0.0038678308483213186,0.002030123956501484,0.00011170676589244977,0.009353451430797577,0.12053666263818741,0.00022347411140799522,0.002552327699959278,0.001616906956769526,0.00021273354650475085,0.008719763718545437,0.014912540093064308,0.011615954339504242,0.0023593881633132696,0.011337712407112122,0.02075851708650589,0.006353933364152908,0.0034685402642935514,0.15858808159828186,0.00019839215383399278,0.03695497289299965,0.021035300567746162,0.017913922667503357,0.12408094853162766,1.1979040209553204e-05,7.25526069800253e-06,0.0003049899241887033,0.003834568429738283,0.0020324070937931538,0.0016890992410480976,5.1872334552172106e-06,4.921655090583954e-06,1,0,0
170.0,4.191266270936467e-06,0.0995447039604187,0.0024462358560413122,0.11159214377403259,0.029081221669912338,0.23347659409046173,5.4444226407213137e-05,1.394274136146123e-06,4.858882789449126e-07,0.1905076801776886,0.22804582118988037,0.28570330142974854,0.33956924080848694,0.010588557459414005,0.16452090442180634,0.19445790350437164,0.031003618612885475,0.029506705701351166,0.01986091025173664,0.34274592995643616,0.19324664771556854,0.0038550777826458216,0.0019333941163495183,0.00011551879288163036,0.00956470612436533,0.1297878623008728,0.00022994872415438294,0.0027165792416781187,0.00149415188934654,0.000210074897040613,0.009987356141209602,0.017293911427259445,0.011266132816672325,0.002232876606285572,0.011708923615515232,0.021483562886714935,0.00628534983843565,0.0035379850305616856,0.15185752511024475,0.00020075117936357856,0.039347462356090546,0.022712744772434235,0.018142102286219597,0.12013094127178192,1.107943262468325e-05,6.8390390879358165e-06,0.00031223666155710816,0.004324167501181364,0.0020404388196766376,0.001712291850708425,5.23838343724492e-06,5.150426659383811e-06,1,0,0
203.0,2.779402166197542e-06,0.08516723662614822,0.0026976042427122593,0.14465349912643433,0.02853046916425228,0.19498635828495026,3.763774293474853e-05,1.1828833521576598e-06,2.810963906085817e-07,0.18549814820289612,0.24334697425365448,0.2813567817211151,0.32705095410346985,0.015582616440951824,0.1335635632276535,0.1563318520784378,0.036329854279756546,0.03141328692436218,0.02066001296043396,0.34322217106819153,0.17957960069179535,0.003637657966464758,0.001710976823233068,8.467715088045225e-05,0.007771691773086786,0.10604630410671234,0.0002453580091241747,0.0028775802347809076,0.0006663203239440918,0.00035986441071145236,0.006290749181061983,0.008053705096244812,0.011812402866780758,0.0008052622433751822,0.007974887266755104,0.011592072434723377,0.005177526734769344,0.0039384872652590275,0.16986910998821259,0.0008494973881170154,0.02696465142071247,0.020545370876789093,0.01623833179473877,0.11036379635334015,1.0558160283835605e-05,7.429672677972121e-06,0.00035300571471452713,0.0019177802605554461,0.0010454412549734116,0.0012276530032977462,4.287427600502269e-06,3.152749741275329e-06,1,0,0
237.00000000000003,3.2905186344578397e-06,0.06978264451026917,0.0016791023081168532,0.14236018061637878,0.04150426760315895,0.2683727443218231,4.303846799302846e-05,1.173749865301943e-06,3.3531296139699407e-07,0.20560698211193085,0.25215524435043335,0.2744563817977905,0.326944500207901,0.008435099385678768,0.19375352561473846,0.21748606860637665,0.02762836590409279,0.03077387996017933,0.021604623645544052,0.33240777254104614,0.19013413786888123,0.0033198583405464888,0.0016829032683745027,8.41072978801094e-05,0.005881885532289743,0.08070116490125656,0.00023343366046901792,0.0021419604308903217,0.0010584802366793156,0.00030161827453412116,0.007278948090970516,0.010369987227022648,0.00751392962411046,0.000909460592083633,0.007548173889517784,0.012482703663408756,0.007377162110060453,0.004183399956673384,0.16362939774990082,0.0007780835148878396,0.036970317363739014,0.021334780380129814,0.02487766183912754,0.1261262148618698,9.363536264572758e-06,5.759554369433317e-06,0.0003114951541647315,0.0022261133417487144,0.0014275815337896347,0.0014303358038887382,5.336262347555021e-06,3.516712013151846e-06,1,0,0
269.0,3.2503041893505724e-06,0.06588038802146912,0.0024451587814837694,0.1284765899181366,0.054821308702230453,0.24414551258087158,3.084935451624915e-05,1.1774338872783119e-06,2.862275039205997e-07,0.19015033543109894,0.2294168323278427,0.2981300354003906,0.34527596831321716,0.007712430786341429,0.20815277099609375,0.22547605633735657,0.02553764171898365,0.027680573984980583,0.018949931487441063,0.31220903992652893,0.1818605363368988,0.0037769221235066652,0.0018603057833388448,6.339165702229366e-05,0.005323225166648626,0.06962822377681732,0.0002524304436519742,0.00202454486861825,0.0005725743831135333,0.0003936418506782502,0.007607212755829096,0.010598468594253063,0.007620356045663357,0.0010271819774061441,0.0051733627915382385,0.006292323116213083,0.004024146590381861,0.004506338853389025,0.24002280831336975,0.0008498199749737978,0.041026219725608826,0.022892527282238007,0.03565517067909241,0.15066386759281158,4.823162726097507e-06,3.6885728604829637e-06,0.0002164061734220013,0.0019577238708734512,0.0010421854676678777,0.0013653856003656983,5.004807007935597e-06,3.1892620881990297e-06,1,0,0
303.0,3.63363233191194e-06,0.08133801817893982,0.0017384090460836887,0.13133589923381805,0.033164720982313156,0.23959824442863464,3.782174826483242e-05,1.2115422123315511e-06,3.461780693214678e-07,0.21491087973117828,0.24403804540634155,0.32661575078964233,0.36260664463043213,0.007543173618614674,0.22339490056037903,0.22700640559196472,0.023194052278995514,0.025644691661000252,0.01862151362001896,0.31917455792427063,0.2204146385192871,0.0030907613690942526,0.0017191317165270448,7.849042594898492e-05,0.006167995277792215,0.0733465701341629,0.00018997157167177647,0.002278416883200407,0.001104629598557949,0.0002740357886068523,0.0091357147321105,0.013696573674678802,0.006529486738145351,0.001266035600565374,0.005745785776525736,0.009265685454010963,0.007539480458945036,0.004410791210830212,0.16336213052272797,0.0005303561338223517,0.0421360544860363,0.020608950406312943,0.031023386865854263,0.13693758845329285,9.494729965808801e-06,5.817910732730525e-06,0.0003490902017802,0.0026980824768543243,0.0012670886935666203,0.0013045229716226459,4.756449015985709e-06,3.4381223485979717e-06,1,0,0
336.0,1.2612758837349247e-06,0.00016980437794700265,7.62270501581952e-05,0.7200278043746948,0.7838648557662964,0.6895488500595093,2.5988494599005207e-05,1.3892438346374547e-06,4.854987309954595e-07,0.045529045164585114,0.04516876861453056,0.25240930914878845,0.2653433084487915,0.013193114660680294,0.11986712366342545,0.21970054507255554,0.05678463354706764,0.037929732352495193,0.027397852391004562,0.1285366415977478,0.03945578262209892,0.022306550294160843,0.015228243544697762,8.741093915887177e-05,0.000675734132528305,0.01729215309023857,0.00043288414599373937,0.0010693891672417521,0.0003388892801012844,0.0016286744503304362,0.0029248278588056564,0.004459145478904247,0.007093469146639109,0.0004115192568860948,0.0029212392400950193,0.002417161362245679,0.003750942414626479,0.015680227428674698,0.1421356201171875,0.006418711505830288,0.01101237628608942,0.0064588249661028385,0.026019278913736343,0.13326743245124817,3.892279710271396e-05,8.20330751594156e-05,0.00023370470444206148,0.007056304253637791,0.0018468210473656654,0.003465443616732955,8.296259693452157e-06,1.5412966831718222e-06,1,0,0
