timestamp_ms,_neutral,browDownLeft,browDownRight,browInnerUp,browOuterUpLeft,browOuterUpRight,cheekPuff,cheekSquintLeft,cheekSquintRight,eyeBlinkLeft,eyeBlinkRight,eyeLookDownLeft,eyeLookDownRight,eyeLookInLeft,eyeLookInRight,eyeLookOutLeft,eyeLookOutRight,eyeLookUpLeft,eyeLookUpRight,eyeSquintLeft,eyeSquintRight,eyeWideLeft,eyeWideRight,jawForward,jawLeft,jawOpen,jawRight,mouthClose,mouthDimpleLeft,mouthDimpleRight,mouthFrownLeft,mouthFrownRight,mouthFunnel,mouthLeft,mouthLowerDownLeft,mouthLowerDownRight,mouthPressLeft,mouthPressRight,mouthPucker,mouthRight,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthSmileLeft,mouthSmileRight,mouthStretchLeft,mouthStretchRight,mouthUpperUpLeft,mouthUpperUpRight,noseSneerLeft,noseSneerRight,angry,disgust,fear,happy,sad,surprise,neutral,No_hands
698.0000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.008511618656816718,3.614716081315823e-09,98.5599281120386,0.19767293678397693,0.903248865515129,0.32433602817821167,0.006303239910104583,1
730.0,6.749067438249767e-07,0.0002430492895655334,0.0002684835926629603,0.7312008738517761,0.490229994058609,0.7613227367401123,7.245946562761674e-06,8.087533842626726e-07,3.0098676688794512e-06,0.21809938549995422,0.019953371956944466,0.2449495643377304,0.12990789115428925,0.015033187344670296,0.5321252346038818,0.5890606045722961,0.010308684781193733,0.0687851756811142,0.13904938101768494,0.18018734455108643,0.5675582885742188,0.0059188189916312695,0.06196264922618866,0.000380928220693022,2.1107131033204496e-05,0.00026380387134850025,0.0008838492794893682,4.2733281588880345e-06,0.04736435040831566,0.0035009291023015976,0.14314055442810059,0.2659769654273987,8.26790856081061e-05,0.002963065402582288,0.0026019997894763947,0.002332697855308652,0.06482779234647751,0.018801817670464516,0.0021460535936057568,4.239428017172031e-05,0.01726425066590309,0.009213807992637157,0.024210944771766663,0.0035492745228111744,0.0009697713539935648,0.0007708064513280988,0.02570701763033867,0.45871180295944214,0.00024844109429977834,0.0003651058941613883,1.0809793820953928e-05,7.97103723471082e-07,0.008284034759437875,2.8776474239517122e-09,98.5641121008463,0.19149645208918764,0.9302819702197296,0.3004609553418133,0.005363090487185671,1
762.0,5.999563654768281e-07,0.00036588203511200845,0.0007108706049621105,0.6335768699645996,0.4322779178619385,0.6137973666191101,4.646586148737697e-06,5.9093770232721e-07,1.921488092193613e-06,0.21607549488544464,0.015744918957352638,0.35696616768836975,0.17688408493995667,0.08391516655683517,0.22712282836437225,0.21135586500167847,0.04405743256211281,0.03753228858113289,0.10754121094942093,0.10645033419132233,0.6262755393981934,0.0061851185746490955,0.073167584836483,0.00015239996719174087,3.109907265752554e-05,0.00022779016580898315,0.000768254860304296,4.647658442991087e-06,0.022748403251171112,0.006600663065910339,0.14919106662273407,0.21906530857086182,8.127474575303495e-05,0.002121750498190522,0.0012470186920836568,0.0005790548166260123,0.08944711089134216,0.09756316989660263,0.000916014367248863,6.01977517362684e-05,0.012014576233923435,0.009018211625516415,0.06845484673976898,0.004424314014613628,0.0036517565604299307,0.0048090084455907345,0.06379415094852448,0.36072906851768494,0.00014401989756152034,0.0003754559438675642,4.598429768520873e-06,6.014280415911344e-07,0.009518388833384961,3.4390136571804675e-09,98.63053560256958,0.1758300233632326,0.8904104121029377,0.2891700016334653,0.004536456617643125,1
796.0,5.898218091715535e-07,0.0002931804920081049,0.0005830955924466252,0.6637450456619263,0.3592442274093628,0.598320484161377,5.035092272009933e-06,6.057122732272546e-07,2.478004944350687e-06,0.20698438584804535,0.014400145038962364,0.2892807424068451,0.1967581808567047,0.1262689083814621,0.20639975368976593,0.15136432647705078,0.05200592428445816,0.04584842547774315,0.08717044442892075,0.15627148747444153,0.6209514141082764,0.007153625134378672,0.07152476161718369,0.0002165539626730606,9.155509906122461e-05,0.00020331975247245282,0.0002799506182782352,4.1354892346134875e-06,0.031186815351247787,0.00401685805991292,0.13438089191913605,0.22464145720005035,0.0001585689460625872,0.008090728893876076,0.0019125210819765925,0.0009830038761720061,0.06734145432710648,0.05180856212973595,0.0021525269839912653,1.6952655641944148e-05,0.011798474006354809,0.004477004520595074,0.05046378821134567,0.007235778030008078,0.0034964221995323896,0.004023030400276184,0.057995643466711044,0.4530057907104492,0.0002685063809622079,0.0005124929011799395,5.544929990719538e-06,5.396556730374868e-07,0.010943072265945375,4.378929163717515e-09,98.65277409553528,0.1833753427490592,0.771860871464014,0.3766530891880393,0.0043908690713578835,1
829.0000000000001,5.859231464455661e-07,0.00040888384683057666,0.000761300849262625,0.6186658143997192,0.4085804224014282,0.5716473460197449,4.358242676971713e-06,4.960918431606842e-07,2.664757630554959e-06,0.19390042126178741,0.021207429468631744,0.3259624242782593,0.27602213621139526,0.055423177778720856,0.306405633687973,0.316074937582016,0.028212521225214005,0.03459257259964943,0.05461765453219414,0.1423131227493286,0.5850710868835449,0.007169604301452637,0.05055855214595795,0.00013022092753089964,0.00012587050150614232,0.00025105991517193615,0.00033384707057848573,4.630497642210685e-06,0.02620125189423561,0.004678098484873772,0.06038619205355644,0.11210028827190399,0.00012926706403959543,0.005682718940079212,0.0011545567540451884,0.0006218883791007102,0.08020227402448654,0.0815986692905426,0.0021365024149417877,3.569953332771547e-05,0.014985461719334126,0.005976895801723003,0.0736142247915268,0.008012263104319572,0.003323909128084779,0.0044119954109191895,0.029754506424069405,0.3911190629005432,0.00011386553524062037,0.0002451791660860181,5.838231118104886e-06,6.000931307426072e-07,0.010762919727569702,4.316935530127105e-09,98.85836853285211,0.1380381359077232,0.6306362517909704,0.3591218767989425,0.0030702911295255046,1
862.0,4.425138797614636e-07,0.0002755734894890338,0.001096343039534986,0.5825150012969971,0.4996579885482788,0.5358101725578308,4.157440343988128e-06,3.9902005255498807e-07,1.7013834394674632e-06,0.16987398266792297,0.0343533419072628,0.33257460594177246,0.2865769863128662,0.05873928964138031,0.26239335536956787,0.2673490345478058,0.0349186472594738,0.0346938855946064,0.04906760901212692,0.14084628224372864,0.6173567771911621,0.008445492945611477,0.03367157652974129,0.0001283629098907113,0.00010087779810419306,0.00017861617379821837,0.00034392287489026785,3.0283722480817232e-06,0.023529866710305214,0.005724845454096794,0.03637872263789177,0.06347984075546265,0.00015228214033413678,0.0032600359991192818,0.0011930492473766208,0.0007133971666917205,0.07377173751592636,0.08157213777303696,0.003014148212969303,8.11722784419544e-05,0.008376491256058216,0.0031162407249212265,0.06020854040980339,0.01053963229060173,0.002865008544176817,0.004255789332091808,0.017527440562844276,0.25962162017822266,0.0001799518067855388,0.0003729020827449858,8.103461368591525e-06,5.778214813290106e-07,0.008917415442577728,3.653084520712739e-09,98.84169683953486,0.1494469648499149,0.56840476836619,0.42852443163388154,0.0030170578570067005,1
897.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.010709517575250124,5.150162548092359e-09,98.93526428552057,0.12322047994109869,0.6448971491990775,0.2830496226578726,0.0028557607830908987,1
926.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00690664518945796,2.1003713623616773e-09,99.03092991937042,0.10986035777057912,0.4939888946427232,0.3559025511559783,0.0024027546579110473,1
960.0,4.130682782488293e-07,0.00012802783749066293,0.0014240025775507092,0.5979840755462646,0.5776156187057495,0.44659075140953064,4.8862143557926174e-06,3.60338816562944e-07,2.161507609343971e-06,0.1366630345582962,0.01470231544226408,0.18178591132164001,0.1491958200931549,0.308255136013031,0.06976371258497238,0.027644122019410133,0.246159166097641,0.07183406502008438,0.09588059037923813,0.15292420983314514,0.45499175786972046,0.011155527085065842,0.0631762221455574,0.00021276033658068627,0.0001569790911162272,9.573455463396385e-05,0.00019697699462994933,1.6122376109706238e-06,0.028511717915534973,0.006389904767274857,0.03665618598461151,0.057934895157814026,0.00027490744832903147,0.0021325901616364717,0.0020958140958100557,0.0011662001488730311,0.08651898056268692,0.10745088756084442,0.006801312789320946,0.00014441263920161873,0.006819748319685459,0.002052853349596262,0.05659198388457298,0.010982698760926723,0.004616955760866404,0.007636473514139652,0.023599041625857353,0.24330420792102814,0.0001783779007382691,0.0005329044070094824,1.0355094673286658e-05,5.443832833407214e-07,0.00568674547383721,1.2335671414638667e-09,99.17340869745068,0.08419390571155583,0.41649721251411514,0.31831070815388607,0.001899607309035368,1
992.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00466281252450775,6.864417503653389e-10,99.16484365882353,0.0558016347767699,0.24184828535040792,0.5308612082617035,0.001978943456029741,1
1024.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00478373601525723,9.65742648411286e-10,99.32978757264762,0.06039212902058613,0.20726588412184904,0.39681526758488805,0.0009490736152684104,1
1057.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.005343495649867691,9.11547226589704e-10,98.94240498542786,0.08307348471134901,0.2571097342297435,0.7107403129339218,0.001336048444500193,1
1091.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.004104315667063929,7.226777769958614e-10,98.96653294563293,0.06871410296298563,0.19586114212870598,0.7633167784661055,0.0014728771930094808,1
1123.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.002377238423296699,7.139457877982144e-10,98.96663439671583,0.10056447901553166,0.19274693944341667,0.7338751629590794,0.003800011747375593,1
1157.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0013585072338173632,3.8037767380316723e-10,99.42622184753418,0.05297752213664353,0.12445807224139571,0.3930294420570135,0.0019524853996699676,1
1192.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0005341120731860145,1.9959369549139008e-10,99.5428621496476,0.07013733683972578,0.10466195568290089,0.2788931530426832,0.0029088880097668923,1
1224.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0004446132152224891,1.6648634510937899e-10,99.54753518104553,0.0862862158101052,0.08910443866625428,0.27337493374943733,0.00325960609188769,1
1260.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0002927121735104902,9.042805560634363e-11,99.59639306025423,0.095065490732326,0.10984366672112544,0.19331960915113797,0.005085977924526831,1
1295.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.00018066035576317252,3.546258550439003e-11,99.68217013372005,0.06553542143131325,0.07505945260990873,0.17315440213482988,0.003906998477804384,1
1327.0,6.641024583586841e-07,0.0001343390322290361,0.000301613676128909,0.7398204803466797,0.47954061627388,0.6370566487312317,4.290380729798926e-06,7.062635631882586e-07,9.310149380326038e-07,0.18492035567760468,0.06517186760902405,0.08077467232942581,0.0654808059334755,0.11442365497350693,0.09585054218769073,0.11138143390417099,0.11969539523124695,0.21118737757205963,0.26970916986465454,0.20608709752559662,0.7420495748519897,0.007867381907999516,0.020147664472460747,9.261523518944159e-05,3.514896161505021e-05,0.0004907998954877257,0.0013132126769050956,1.1863598956551868e-05,0.018101142719388008,0.00808323547244072,0.005467685405164957,0.01260456070303917,0.0003490632225293666,0.0001384943607263267,0.0013269141782075167,0.0010832652915269136,0.05559657886624336,0.03068474680185318,0.02093551680445671,0.004688657820224762,0.01648673787713051,0.00909158680588007,0.027093248441815376,0.004735888447612524,0.00034537125611677766,0.0005633311229757965,0.001593695254996419,0.15863510966300964,7.89010664448142e-05,0.00017366150859743357,7.19418903827318e-06,6.001984047543374e-07,0.00012096745954790718,1.4342138400226256e-11,99.6459662492235,0.027854575137966887,0.03838218565836527,0.28471025772664044,0.002976994246819768,1
1360.0,1.2890675407106755e-06,0.0008802140946500003,0.0013407896040007472,0.38701990246772766,0.21033070981502533,0.546150267124176,8.695297765370924e-06,3.9915667571222e-07,1.5155007986322744e-06,0.14087729156017303,0.02428191900253296,0.06024991348385811,0.0487743578851223,0.46944504976272583,0.038221921771764755,0.008644272573292255,0.44643619656562805,0.18190765380859375,0.20673543214797974,0.15049874782562256,0.37542805075645447,0.009949726052582264,0.03510771319270134,0.00015079443983267993,0.0001173295677290298,0.0003532864502631128,0.00025106710381805897,1.4900492715241853e-05,0.04720795154571533,0.00660546962171793,0.025294221937656403,0.03720977529883385,0.00013019336620345712,0.011736688204109669,0.0006871160585433245,0.00035243137972429395,0.11723746359348297,0.07853052020072937,0.001281087868846953,1.605827310413588e-05,0.01488601602613926,0.0019744355231523514,0.0580848827958107,0.011296370066702366,0.0180402509868145,0.02046501263976097,0.03253811597824097,0.2501777410507202,0.0002651258837431669,0.00026965569122694433,3.1640445286029717e-06,6.858036840640125e-07,0.0007898803232819773,3.622888393364082e-11,99.56085085868835,0.022340280702337623,0.11392944725230336,0.2997874980792403,0.0022999951397650875,1
